@relation 'song-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-V-R16,73,86,92-93,95,99,105-106,108,112-114,117,120-122,124-125,129,136,140,143,146,150,154-157,159-160,164,169,173-174,178'

@attribute pitches2-med numeric
@attribute pitches10-var numeric
@attribute timbre0-med numeric
@attribute timbre1-mean numeric
@attribute timbre1-med numeric
@attribute timbre1-min numeric
@attribute timbre2-mean numeric
@attribute timbre2-krt numeric
@attribute timbre3-mean numeric
@attribute timbre3-var numeric
@attribute timbre3-krt numeric
@attribute timbre4-mean numeric
@attribute timbre4-med numeric
@attribute timbre4-max numeric
@attribute timbre5-mean numeric
@attribute timbre5-med numeric
@attribute timbre5-var numeric
@attribute timbre5-max numeric
@attribute timbre5-skw numeric
@attribute timbre6-var numeric
@attribute timbre7-var numeric
@attribute timbre7-krt numeric
@attribute timbre8-var numeric
@attribute timbre8-skw numeric
@attribute timbre9-var numeric
@attribute timbre9-krt numeric
@attribute timbre10-mean numeric
@attribute timbre10-med numeric
@attribute timbre10-var numeric
@attribute timbre10-max numeric
@attribute timbre10-skw numeric
@attribute timbre11-var numeric
@attribute loudmax-mean numeric
@attribute loudmax-max numeric
@attribute loudmax-skw numeric
@attribute genre {Pop_Rock,Electronic,Rap,Jazz,Latin,RnB,International,Country,Religious,Reggae,Blues,Vocal,Folk,New,Comedy_Spoken,Stage,Easy_Listening,Avant_Garde,Classical,Children,Holiday}

@data
0.371,0.056769,54.1095,50.2126,71.2665,-215.403,66.3186,15.323664,-0.158311,521.199,76.866376,-40.9129,-42.191,57.491,-22.0283,-22.1885,219.463,179.67,5.730012,408.879,156.89,5.586591,165.535,-0.200703,96.1291,3.937111,-2.98957,-2.671,100.472,97.958,-0.565401,182.645,-5.64166,-1.524,-4.560283,Pop_Rock
0.295,0.052907,48.613,22.8677,20.017,-74.73,12.7639,0.233656,7.0335,1805.3,1.875918,-13.0992,-11.616,76.256,5.27988,4.083,1414.93,213.237,0.339767,809.938,520.386,1.451342,463.984,0.619581,371.232,0.250292,-0.211345,-0.019,402.198,66.521,-0.056551,264.081,-7.53633,-1.899,-5.885333,Latin
0.4115,0.116634,44.8325,34.213,31.34,-65.215,27.2842,-0.175251,10.0431,1162.53,18.828446,13.9251,14.029,122.54,-2.23288,-4.4575,925.372,136.254,0.659125,690.817,543.225,2.132108,415.241,0.22605,367.828,1.015282,-1.23082,-2.681,376.172,82.918,0.356514,315.292,-11.2675,-3.537,-2.645766,International
0.2085,0.03558,41.999,31.4345,30.206,-99.367,-25.0039,0.863405,-19.6099,1575.59,5.677268,-14.1886,-13.66,67.291,-5.106,-10.926,840.727,121.747,0.648499,596.992,452.675,1.335312,540.998,0.172851,287.982,0.44791,-0.745666,0.0145,279.464,87.384,-0.279741,289.389,-13.8559,-5.123,-1.504509,Religious
0.101,0.094639,40.001,-57.0699,-56.973,-161.51,21.5306,-0.569458,-6.16898,912.063,0.938855,1.15435,1.07,74.206,-13.1441,-16.736,570.203,162.748,1.613647,368.805,348.559,3.209784,299.726,-0.146191,280.976,1.985359,-0.697284,-0.753,223.534,74.438,0.413891,211.605,-18.0192,-9.207,-1.213461,Pop_Rock
0.321,0.076048,50.505,99.273,105.26,-214.745,-24.1363,3.645765,-23.4545,601.772,23.153076,8.59317,11.093,79.353,-24.968,-24.423,382.15,74.793,0.169522,251.976,297.254,0.981169,292.111,-0.056567,197.945,0.773979,-9.48039,-9.364,152.835,35.538,-0.208052,135.899,-7.09963,-3.667,-5.252979,Pop_Rock
0.137,0.125641,46.499,-6.53504,-10.639,-140.749,-30.6653,2.030708,-3.34779,2079.96,0.606917,7.2459,6.643,103.645,5.18675,0.388,1316.14,173.76,0.664385,943.48,964.676,1.05608,455.334,-0.123975,633.064,0.679034,-4.47423,-4.131,537.46,131.581,0.158037,408.237,-10.286,-0.699,-2.737246,Pop_Rock
0.249,0.093887,47.418,80.2085,76.4665,-144.058,-8.0067,0.504955,-0.448442,2173.1,20.180969,24.0415,17.47,159.457,2.18749,-5.487,1461.73,174.351,1.03084,849.709,653.038,1.081604,336.838,0.276947,374.377,1.673414,-0.536409,0.1415,436.122,109.766,-0.544331,421.696,-9.29534,-2.334,-3.806706,Latin
0.277,0.059819,47.8875,-24.5165,-29.599,-196.065,70.3127,1.621833,2.8823,941.687,8.233146,-14.7958,-22.0105,131.336,-15.9914,-18.7495,308.839,101.312,1.889057,553.761,294.535,6.60134,213.488,-0.734173,185.548,2.923782,-4.07029,-3.8915,129.38,60.973,-0.196685,287.885,-13.709,-5.347,-1.512621,Pop_Rock
0.085,0.116684,45.947,-36.16,-36.811,-183.531,18.0716,0.190053,-8.89101,1966,8.249959,26.184,24.541,124.962,-7.14132,-11.242,761.053,104.622,0.701411,635.363,568.899,4.562152,531.252,-0.216981,347.014,1.47907,0.807109,1.437,297.979,58.01,-0.291108,296.666,-12.1239,-3.172,-2.608769,Latin
0.679,0.083318,43.417,-2.23582,1.195,-160.274,-7.90684,0.644797,-7.42335,1968.04,0.637512,-5.03429,-6.791,165.501,-7.88914,-12.064,991.712,119.569,0.808135,911.047,537.455,1.795983,425.508,0.094518,356.156,0.885005,-5.94979,-5.497,347.504,59.132,0.001181,426.142,-14.9286,-3.363,-0.979742,RnB
0.3635,0.122077,45.6265,13.1167,12.7675,-224.478,13.9142,0.082899,26.9728,1518.28,0.316297,0.272198,-1.033,105.095,-7.76914,-9.7435,1068.05,151.834,0.475754,998.138,674.729,0.859396,388.793,0.00878,371.554,0.301684,8.40248,7.372,369.849,76.911,0.290982,306.891,-10.3123,-3.649,-3.376907,Pop_Rock
0.168,0.101401,32.49,-64.0725,-70.804,-178.396,32.8812,-0.132189,-2.00386,915.807,1.019044,30.5097,31.674,85.237,-8.41294,-13.573,562.111,84.028,1.246131,301.077,250.251,2.716997,273.697,0.162389,269.887,2.049178,4.30306,4.591,106.744,33.352,-0.347337,329.427,-25.8284,-14.266,-2.090032,Pop_Rock
0.258,0.094267,52.744,65.1419,63.6785,22.483,48.6683,12.544136,1.4799,445.684,180.150372,-46.667,-41.9975,54.89,-20.6897,-21.26,289.43,189.734,2.292903,302.737,150.346,5.285235,222.877,0.081661,97.8747,3.309624,-2.84316,-3.153,65.007,23.598,0.006741,81.8646,-5.28323,-1.976,-11.175282,Pop_Rock
0.829,0.069596,35.8745,-23.7832,-23.996,-158.953,-84.049,-0.223023,0.995877,4115.06,-0.163209,6.92801,3.6025,109.546,14.1769,11.5035,2636.61,218.14,0.590341,1372.51,1126.42,0.188498,618.579,-0.590806,609.313,0.096992,-7.57836,-6.979,665.587,74.754,-0.157499,234.539,-17.7894,-4.687,-1.37811,Rap
0.289,0.074134,46.377,-8.05317,-7.483,-219.53,3.97493,0.103471,32.9843,1795,0.364319,-1.39067,-1.525,126.835,2.83128,-4.436,1333.7,139.343,0.614303,643.329,640.512,0.059992,583.509,-0.172554,426.872,0.596298,1.74214,1.784,417.488,80.076,0.120691,363.399,-9.94666,-1.57,-2.306498,Jazz
0.272,0.094083,47.812,17.6693,14.542,-86.746,-7.68038,-0.390142,3.23475,1703.29,8.554463,17.0278,14.464,93.59,-0.456895,-5.877,1569.22,187.512,0.294503,409.613,597.56,1.859827,455.442,-0.043229,464.127,1.989869,-4.24377,-2.155,520.076,68.809,-0.269996,197.107,-8.24215,-1.879,-4.278206,Pop_Rock
0.312,0.091385,49.356,22.5751,22.868,-107.733,7.10581,-0.155843,1.82586,1237.72,8.966308,-2.06128,-2.461,91.113,-2.23424,-5.469,1019.4,196.95,0.816199,536.817,304.09,3.50099,421.088,0.34318,249.716,0.78954,-1.98827,-2.254,329.874,134.555,0.477743,270.523,-8.47923,-0.72,-3.642023,International
0.592,0.003013,37.875,26.1108,42.856,-161.258,-126.041,0.102685,113.976,2593.75,-0.648302,-16.4246,-18.719,47.172,-1.31569,-16.428,4354.38,206.545,1.135121,637.535,1138.01,3.911381,279.129,-0.487157,327.07,0.304271,-9.23787,-15.413,1571.09,102.413,0.881214,353.271,-11.315,-5.775,-0.952499,Pop_Rock
0.382,0.080281,44.311,19.7948,21.21,-176.585,42.2098,1.864022,-1.86647,1124.62,14.464295,-2.49981,-2.11,65.437,2.22212,-5.097,961.949,158.493,1.338288,496.198,501.476,1.672892,391.646,0.871081,323.527,2.583528,-4.85356,-4.199,282.017,63.6,-0.109233,270.847,-12.9032,-6.71,-2.249853,RnB
0.143,0.137005,47.2645,42.7099,39.8225,-161.22,1.94981,1.0492,2.42537,2424.91,1.034978,-27.4355,-29.0085,96.208,4.42427,-0.041,1413.6,201.626,0.462641,1245.48,910.165,1.040958,752.988,-0.05512,582.419,1.090098,-5.65056,-4.7055,486.27,79.797,-0.014052,342.069,-9.99017,-3.271,-3.041396,Reggae
0.279,0.098707,46.522,1.39764,-2.858,-159.455,54.6397,0.683496,14.7303,1287.55,1.037163,-16.9437,-18.54,71.462,1.7442,-2.04,840.319,166.184,1.846922,1638.41,295.059,1.354122,224.316,-0.736901,175.657,1.819155,6.04375,5.831,190.706,53.266,-0.221645,909.966,-12.4171,-6.382,-3.483928,RnB
0.383,0.040849,51.853,39.9096,53.322,-126.253,22.174,2.482086,-5.36489,666.798,12.048615,-24.5111,-26.827,147.278,-20.4176,-21.471,492.245,85.967,0.387722,647.485,271.738,4.379582,275.548,-0.424766,168.002,2.473439,0.539694,0.737,173.741,68.795,0.133032,245.45,-7.35546,-1.464,-2.885157,Pop_Rock
0.768,0.031321,54.002,45.8127,48.575,-111.961,24.8031,10.106716,-2.35311,1277.43,39.936675,-25.8845,-22.585,92.527,-14.2772,-18.332,620.983,179.28,2.347443,366.273,346.922,2.152023,235.756,-0.594175,204.04,1.237589,-0.399341,-1.172,184.153,67.981,0.152373,303.412,-4.78962,0.255,-3.210651,Pop_Rock
0.1435,0.053671,47.526,21.0602,19.0905,-96.401,28.9108,1.289438,6.20075,1470.65,11.084064,-13.768,-13.957,96.657,-11.8055,-15.405,674.048,144.733,0.893586,705.233,715.225,1.887238,329.263,0.22794,441.894,2.868764,-4.74935,-3.52,303.77,68.847,-0.67838,298.337,-9.74985,-5.119,-5.235056,RnB
0.218,0.074848,40.265,-40.0939,-35.9,-186.431,45.964,2.035494,7.316,1463.41,0.916149,-12.3367,-13.937,96.947,-3.94196,-7.7815,838.456,102.451,0.48382,526.544,515.853,4.919057,421.989,0.289732,338.909,2.48804,-1.35398,-0.325,322.236,56.153,-0.222697,280.778,-16.763,-8.649,-0.863232,Pop_Rock
0.1535,0.108855,37.121,-44.3478,-53.2235,-193.221,6.30739,-0.316288,0.416456,3458.01,4.754133,-21.2857,-20.2175,69.619,20.8142,13.4625,1864.19,166.475,0.671288,783.675,1050.71,0.782715,674.385,0.024429,683.69,2.423669,-9.11543,-8.057,595.692,92.063,-0.250116,272.963,-17.6327,-5.485,-0.91179,Country
0.444,0.055124,54.1145,107.068,108.16,40.6,57.0587,7.032834,-0.726786,5267.37,16.091729,-44.1607,-43.089,44.41,7.63946,3.3425,942.029,98.169,0.486789,648.229,636.794,3.447786,319.627,0.112255,376.395,0.894698,-7.08418,-7.8505,765.053,153.87,2.206852,519.478,-3.11011,-0.253,-1.663092,Avant_Garde
0.083,0.089515,44.7125,-64.4077,-59.8735,-217.082,-2.9255,0.227855,2.89036,1862.69,4.289637,-15.0964,-12.314,70.66,-3.14231,-7.703,963.508,112.983,0.704566,415.672,843.613,1.459409,405.767,0.041635,467.615,0.318542,1.22374,2.508,323.359,116.433,0.151607,299.143,-11.0728,-2.242,-0.591051,Country
0.245,0.080582,54.154,80.935,80.849,21.141,19.8413,1.916957,-11.6154,426.556,271.578469,-39.4943,-39.473,40.813,-23.5807,-24.244,306.884,182.433,2.476526,297.901,188.955,2.129807,228.089,0.029451,121.039,5.02133,-1.71165,-1.626,114.758,94.465,-0.039676,126.697,-3.69776,-1.624,-0.997525,Pop_Rock
0.209,0.056197,37.125,-4.27218,-4.129,-99.522,5.40848,0.961268,-10.8672,1031.45,2.481723,14.6711,11.384,164.115,-20.3124,-23.067,436.11,80.568,0.703765,493.737,372.026,1.402456,379.579,0.009258,238.24,0.948887,-3.58728,-3.291,184.812,47.874,-0.26068,297.587,-19.2311,-5.27,-0.249153,Religious
0.3235,0.078907,47.975,14.5697,15.502,-112.653,40.5079,1.471828,30.2884,3156.31,3.705726,1.30791,4.5285,108.468,23.9036,14.5305,2453.16,213.166,0.997091,628.722,748.571,2.204485,275.868,-0.274018,589.882,0.328727,-4.45786,-2.5385,666.362,83.114,-0.349092,160.179,-7.92244,-1.94,-2.850257,Folk
0.1155,0.00656,44.273,-52.3772,-60.8785,-282.399,16.9105,5.591486,4.10405,1670.39,3.878781,-25.7107,-29.041,201.109,-17.9652,-19.217,573.097,77.2,-0.062756,671.497,517.494,6.005652,655.392,-0.583629,295.461,1.750335,5.9594,5.314,173.254,55.626,0.184305,411.689,-13.8333,-5.438,-2.654641,Pop_Rock
0.611,0.047674,50.867,31.2539,42.201,-189.747,11.093,8.839151,-5.46308,495.595,18.277285,-18.4893,-23.797,120.15,-21.2936,-24.452,534.239,157.959,1.858647,349.732,212.826,1.162821,263.582,-0.480525,189.647,0.532235,-1.60579,-1.883,214.286,109.556,-0.049647,166.14,-7.53986,-1.158,-2.322947,Pop_Rock
0.074,0.024629,42.6395,-40.7186,-40.15,-170.821,-30.6509,0.200581,-1.40446,2000.71,5.0892,6.8959,8.7215,103.045,1.45722,-4.152,1403.65,185.24,1.197965,437.551,564.523,6.630687,276.28,-0.070597,431.116,0.70886,0.933267,0.639,386.941,156.242,0.79453,455.505,-13.8671,-3.328,-1.969202,Blues
0.242,0.059277,41.065,14.1433,17.63,-143.057,62.3296,0.579822,12.9647,1192.7,2.182718,-42.3505,-44.472,67.869,1.24746,-4.425,770.633,210.985,1.479813,575.048,340.056,1.988833,336.699,-0.235251,302.495,2.546463,-2.51848,-2.043,233.3,49.538,-0.144423,206.519,-16.4082,-6.537,-2.434819,RnB
0.202,0.077004,49.932,60.4384,63.193,-93.053,13.9208,4.395595,3.99889,1747,25.926262,-20.4141,-19.97,111.896,-15.4598,-21.517,1000.58,305.287,2.696946,326.313,394.009,5.393277,257.504,-0.143911,283.605,7.128187,1.82998,0.849,352.724,139.41,1.107182,199.171,-8.00661,-2.906,-3.790822,Pop_Rock
0.444,0.075124,47.3835,12.5472,9.4475,-171.543,57.2674,0.162733,35.6028,2748.67,2.189367,16.056,16.44,106.276,0.901238,-3.1145,1396.32,145.819,0.425032,838.493,1170.27,2.073256,750.482,0.734344,672.992,0.076949,4.18348,4.8685,471.823,92.261,-0.041532,247.659,-8.28644,0.721,-0.754192,Rap
0.273,0.080073,42.094,60.6483,65.125,-152.792,-21.1731,1.027778,-9.42004,1050.64,2.705186,20.8359,20.6425,78.091,-11.9391,-17.676,836.969,158.528,1.236239,358.446,503.816,2.942578,367.535,0.482083,377.694,0.757049,-3.64252,-3.616,264.371,58.512,-0.043355,183.709,-15.4251,-7.254,-2.912428,Pop_Rock
0.2435,0.070349,48.555,6.98165,9.751,-207.296,28.2938,2.085029,0.799662,747.775,2.932686,-28.9372,-25.3935,59.86,-7.40596,-8.65,556.382,128.419,0.785832,408.019,707.694,1.31589,309.708,0.263746,503.97,1.146388,-2.70019,-2.9275,213.499,40.794,-0.143048,221.272,-9.4842,-2.794,-2.40069,Pop_Rock
0.602,0.085925,49.634,26.815,39.486,-194.502,-11.5362,0.491351,0.96483,1815.64,7.270012,-5.28933,-4.552,74.923,-6.50039,-7.873,1013.68,200.557,0.496457,465.582,276.488,1.361462,242.478,0.682592,243.981,0.839372,-4.35716,-4.053,296.727,107.014,0.243765,205.584,-7.89392,-1.777,-2.20331,Electronic
0.528,0.062372,54.158,96.2513,98.356,35.263,25.4732,31.034682,-13.7014,654.422,183.804842,-26.1643,-28.2,57.491,-31.1601,-30.571,160.273,113.897,3.923809,219.114,94.3747,39.646391,84.8285,-0.555012,73.756,18.367554,-7.22355,-7.451,49.2682,60.122,3.124345,113.384,-4.64496,-0.773,-13.172389,Pop_Rock
0.179,0.104095,46.773,-34.5663,-35.3605,-162.399,16.5267,0.415515,7.94905,1200.91,11.508865,1.87002,0.286,115.02,-4.78755,-6.09,777.876,128.954,-0.148051,301.756,593.944,0.151048,312.009,-0.204357,315.503,0.102274,4.90301,5.6185,318.071,59.113,-0.238352,297.594,-9.43525,-3.364,-5.53969,International
0.107,0.080793,39.141,-1.84531,-1.538,-163.189,8.81045,0.147744,-15.7307,1715.64,0.347256,11.284,10.045,150.64,-8.89085,-15.666,761.638,90.686,0.835322,1217.94,610.931,4.572271,603.656,0.125985,348.569,2.160469,-6.99365,-6.096,293.254,56.313,-0.26394,562.322,-19.8223,-3.708,-0.596158,RnB
0.327,0.092429,44.659,66.3846,67.359,-130.53,19.8811,-0.160863,1.01035,1226.65,0.568642,24.8514,24.733,113.85,-2.08735,-2.614,678.182,144.81,0.524098,699.58,471.636,2.123625,674.656,-0.080931,314.337,1.596257,-5.19807,-5.145,303.483,45.879,-0.045011,479.068,-12.4203,-5.512,-3.11523,Folk
0.372,0.024922,54.3095,30.3747,34.0225,-90.314,23.9822,1.070627,-0.497435,1298.49,23.20525,13.4721,8.85,139.243,-14.2002,-21.2185,1092.25,233.936,2.687063,533.062,407.048,1.455769,255.516,-0.249771,379.722,1.446985,1.45646,2.082,214.119,46.464,-1.57535,174.3,-3.66005,0.753,-5.077757,Pop_Rock
0.254,0.056787,43.4085,43.0772,39.4125,-83.133,-59.7004,1.36495,-30.8801,2337.34,6.848012,40.2488,42.7345,156.698,-15.6764,-20.965,860.687,129.843,0.898888,1105.94,791.203,4.053596,450.698,0.567609,431.49,1.550184,-2.27244,-1.6,346.341,52.375,-0.24629,404.067,-13.8756,-4.541,-2.002635,RnB
0.287,0.044652,52.7655,37.3237,41.415,-167.365,27.8547,2.15361,-5.38123,1046.91,72.458773,-20.095,-16.9925,64.522,-22.7934,-24.8295,596.765,321.139,6.647574,345.492,351.793,8.687585,209.729,0.398536,196.485,2.720261,-2.19352,-1.8165,136.25,64.201,-2.287189,147.578,-5.68185,-2.786,-5.03371,Pop_Rock
0.2285,0.092519,48.347,-48.28,-49.247,-157.649,49.0241,0.950563,-1.81245,826.787,40.85599,11.3512,11.38,87.03,-8.92845,-12.6185,500.486,86.379,0.698209,277.061,237.942,7.068956,398.119,-0.168748,135.972,3.187885,5.10304,5.651,193.295,53.497,-0.472193,224.628,-9.28775,-3.987,-7.997894,Blues
0.123,0.132618,46.616,21.7737,24.216,-86.097,-6.74101,-0.143885,12.2903,1783.75,4.025318,-41.8003,-44.1825,87.905,4.24647,-1.136,1382.16,224.913,0.805658,731.381,550.445,1.91904,454.014,0.092129,413.157,0.285231,1.43401,-0.0205,391.068,76.409,0.425568,300.403,-9.28213,-1.838,-2.76674,Reggae
0.538,0.064987,46.58,22.1382,26.66,-227.311,-7.44829,9.470613,-1.22254,3421.49,6.428968,6.51816,1.67,167.271,2.00627,-7.129,2019.61,197.602,1.596663,730.227,1180.36,3.928214,621.303,0.161199,613.271,1.765333,-2.19576,-1.612,573.465,96.648,-0.302516,345.723,-10.5666,-2.541,-1.98426,Pop_Rock
0.389,0.080079,45.177,5.61096,31.396,-265.664,37.9367,-0.451574,40.4359,1119.39,1.038422,-18.7405,-12.627,166.958,1.78338,-0.72,973.062,128.484,0.661824,1661.94,496.391,0.662627,788.276,0.220857,304.1,0.333195,7.78269,8.005,285.919,65.112,-0.181667,581.319,-10.2962,0.112,-0.536413,Electronic
0.415,0.042616,44.8165,4.84075,9.1745,-149.54,-31.0963,-0.403166,16.3096,2434,0.730139,21.7231,22.6635,150.491,5.05477,-6.847,2713.72,208.021,0.954286,896.573,513.065,0.594621,369.83,-0.093679,325.98,1.562084,2.36838,1.659,609.9,98.423,0.120772,280.924,-10.3527,-0.173,-1.937732,Religious
0.178,0.113999,49.637,-8.51316,8.329,-256.403,25.4528,-0.179128,-12.1335,739.861,1.550786,13.9358,17.119,140.976,-23.8943,-25.767,349.437,102.593,1.095502,518.351,376.94,1.866049,476.226,0.357504,216.825,0.492703,-1.16075,-0.433,165.259,44.869,-0.255064,380.507,-11.0786,-2.781,-2.221671,Latin
0.421,0.047502,40.165,31.7166,31.024,-94.328,-21.2643,-0.403458,17.1824,1314.55,0.647121,1.66539,0.269,89.956,3.06228,-2.158,1484.46,155.554,0.53091,744.183,768.285,-0.169633,372.942,0.353688,531.472,0.589959,1.06241,1.692,336.077,86.136,0.324738,243.199,-15.7531,-7.448,-2.716791,Reggae
0.404,0.090068,39.585,21.4429,18.402,-155.049,-33.7804,0.613653,10.9483,3115.8,0.848322,-3.34329,-2.247,135.575,6.9857,1.565,1511.13,168.813,0.728577,883.843,1077.19,0.155812,568.624,0.012024,637.591,0.387045,-6.147,-6.713,482.197,60.974,0.124987,237.635,-16.5373,-5.82,-1.737218,Pop_Rock
0.23,0.073477,50.3785,1.52416,23.5865,-262.469,20.6197,6.403808,-2.36004,936.818,26.959491,-23.0427,-21.991,82.63,-22.6518,-26.3335,417.953,130.116,1.698204,481.938,427.331,2.395919,336.105,0.231253,205.182,1.746019,2.10174,1.7285,151.822,131.502,0.666828,247.713,-9.47292,-0.995,-1.8295,Pop_Rock
0.1845,0.075798,48.214,8.10542,8.1655,-83.537,22.3707,0.994311,3.64422,1267.17,8.763957,-11.4245,-5.498,81.128,3.59135,0.719,1052.23,238.358,0.727289,422.057,428.047,3.752962,323.541,0.308994,357.714,2.254099,-3.52274,-2.616,237.571,53.104,-0.35706,271.193,-8.8562,-2.209,-1.874647,Pop_Rock
0.311,0.040827,43.87,-39.585,-39.518,-147.737,-11.0371,0.959199,7.34262,1312.53,7.879871,-22.1022,-22.034,65.771,4.09611,0.843,1022.74,151.686,0.387072,582.289,431.301,1.365115,311.772,0.026933,284.247,0.427249,3.2761,4.064,320.97,93.27,0.097877,311.168,-12.3639,-4.807,-1.570825,International
0.314,0.09899,40.754,3.80252,-2.411,-138.228,-53.2866,-0.053481,-7.34151,2047.83,2.207957,-25.3747,-27.929,94.073,-7.55922,-9.947,1133.47,225.904,0.655268,469.897,1241.91,1.145769,511.717,-0.528408,571.27,0.193369,-5.20172,-3.593,414.207,65.273,-0.18513,148.939,-15.0318,-4.805,-2.884222,Rap
0.27,0.096672,41.653,50.1946,52.897,-76.262,3.55956,0.257288,-5.28044,785.517,1.78596,-10.3384,-9.49,73.478,-9.2174,-12.268,556.287,189.896,2.125992,450.904,358.715,0.682094,413.242,0.081047,291.557,0.292983,1.17559,0.847,169.412,56.848,0.168713,295.508,-16.7929,-9.54,-3.617111,Pop_Rock
0.328,0.064577,43.9835,40.4295,35.7855,-92.157,-16.5344,3.602564,31.7388,1230.41,5.233695,-1.14496,-1.675,173.483,-13.1651,-14.924,1180.89,193.247,0.310115,585.68,714.21,0.075605,313.632,-0.303835,448.753,0.452554,8.19037,7.521,374.368,100.814,0.39754,276.457,-11.535,-3.885,-3.159956,Electronic
0.668,0.041623,31.901,-2.47345,-9.498,-126.43,-29.515,-0.598569,-29.1375,2383.2,1.658579,19.277,17.966,108.878,-3.6367,-8.31,916.587,95.333,0.66513,884.98,909.465,2.216582,442.268,0.101776,511.34,0.660978,-12.5766,-11.02,380.134,50.569,-0.628268,295.511,-24.0105,-13.02,-0.358591,Pop_Rock
0.265,0.089631,48.852,40.2907,43.4,-259.884,-7.14381,0.454692,-0.375807,1686.19,8.957889,2.77118,1.362,140.941,-13.5348,-16.354,608.915,92.632,0.630898,679.977,420.537,2.451956,250.857,-0.283466,276.222,2.133198,0.177599,0.79,247.478,62.804,-0.426548,249.27,-8.35976,-0.676,-2.596105,Pop_Rock
0.349,0.070652,46.847,21.0227,21.47,-83.022,-48.8318,0.949658,-14.8714,1121.67,0.655667,35.4328,34.357,161.482,-21.8912,-25.463,841.788,115.4,0.899041,736.145,490.736,-0.043343,673.049,-0.31445,327.589,0.131853,2.51962,0.933,268.431,64.621,0.556836,370.857,-9.38603,-3.341,-1.728512,Electronic
0.24,0.111462,43.9895,24.5935,22.76,-91.58,30.6493,-0.33803,-2.01142,416.68,0.125773,-7.7047,-9.3615,51.825,-18.7494,-21.3205,321.27,56.716,0.656329,421.393,263.97,2.493281,271.318,-0.419006,161.403,0.831927,4.98111,5.2795,125.044,41.252,-0.153251,325.817,-13.998,-7.67,-5.512843,Pop_Rock
0.312,0.101405,45.398,13.9184,19.206,-130.291,23.1899,0.953494,14.1019,1788.36,5.808734,-19.3916,-16.28,68.467,-13.088,-17.251,950.904,114.969,0.473731,358.847,529.444,1.484647,252.166,0.148059,444.506,1.223124,0.485016,0.478,331.824,94.81,-0.161237,200.059,-10.8584,-5.442,-3.986579,Latin
0.573,0.056055,53.732,57.0738,57.237,0.1,8.41828,3.84645,-18.1052,366.554,47.649068,-22.5152,-22.592,53.546,-27.3415,-29.967,291.234,99.091,2.527947,143.655,165.72,1.829278,110.751,-0.205081,123.775,0.382545,-0.021174,0.27,65.5839,24.363,-0.158833,83.9029,-4.44708,-2.17,-10.990517,Pop_Rock
0.2075,0.059643,45.935,6.60278,7.8565,-159.975,14.9143,0.256686,6.31851,1170.02,12.153412,1.8044,6.1435,64.247,-4.27682,-8.306,1040.89,207.604,0.628288,427.727,440.863,0.689626,631.996,-0.336251,374.458,0.196914,-6.89277,-6.6195,292.301,82.026,0.017518,408.598,-11.0704,-4.02,-3.72014,Blues
0.151,0.048554,41.324,-34.6664,-64.484,-205.44,28.9768,0.111135,4.16558,3455.18,2.372874,-29.7507,-27.992,57.491,42.4992,39.912,1594.87,194.785,0.350301,975.609,1120.57,2.271813,641.911,-0.363343,734.573,0.163343,-7.80193,-6.023,646.214,58.443,-0.320697,491.637,-12.8877,-4.82,-3.349043,Country
0.642,0.022651,49.5875,-6.20774,-11.439,-100.302,41.5972,1.027882,-1.77131,554.54,16.532361,11.3795,6.7635,139.954,-10.8978,-11.7235,513.055,259.802,7.885282,394.425,344.448,3.846985,206.024,-0.084116,182.993,4.798143,7.40112,7.823,195.752,104.997,-1.919163,198.037,-8.08866,-3.336,-0.540579,Pop_Rock
0.032,0.029797,38.6795,-5.49041,-17.0845,-187.668,10.8799,1.261324,16.7377,1191.85,0.266566,-13.012,-17.178,88.573,-11.8801,-19.3195,897.347,142.241,1.494677,776.857,527.016,0.564732,374.554,-0.174286,292.885,0.970014,-0.468452,-0.1785,242.891,46.89,-0.241434,273.113,-17.7255,-7.023,-1.488471,Rap
0.223,0.065609,41.92,-51.1194,-54.912,-166.565,-45.5801,-0.845296,-9.3936,1946.11,5.402704,8.61213,9.501,143.506,-2.24714,-4.671,1414.74,230.333,0.441457,788.125,683.945,0.491083,378.76,0.38397,493.676,0.722031,-0.025527,1.357,375.577,67.367,-0.211229,391.014,-14.3341,-4.441,-2.379094,International
0.248,0.09126,37.7265,-34.6603,-33.4625,-151.523,-8.12482,1.243347,-27.9911,1037.34,1.987389,-10.2,-10.585,116.036,-35.8212,-35.455,287.234,11.978,-0.441757,695.869,231.556,3.848016,788.425,0.265191,133.899,-0.568158,-5.75694,-4.3275,115.791,13.501,-1.433351,288.784,-26.6516,-12.21,-1.220459,Pop_Rock
0.114,0.099673,40.318,-45.06,-46.464,-206.076,-3.40236,3.646061,-22.0734,1948.41,0.867842,1.40933,-7.498,158.962,1.70499,0.342,732.222,81.914,0.170083,1033.46,761.795,0.487281,861.565,-0.780641,313.499,1.573649,-9.85112,-9.744,327.015,40.838,0.010024,512.461,-19.3815,-11.209,-1.76304,RnB
